from,to,amount,asset,timestamp,hash
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,21.5,ETH,2026-09-25T08:00:00Z,0x0000000000000000000000000000000000000000000000000000000000000398
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,22.5,USDT,2026-10-26T09:00:00Z,0x0000000000000000000000000000000000000000000000000000000000000399
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,23.5,ETH,2026-11-27T10:00:00Z,0x000000000000000000000000000000000000000000000000000000000000039a
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,24.5,ETH,2026-12-28T11:00:00Z,0x000000000000000000000000000000000000000000000000000000000000039b
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,25.5,USDT,2026-01-01T12:00:00Z,0x000000000000000000000000000000000000000000000000000000000000039c
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,26.5,ETH,2026-02-02T13:00:00Z,0x000000000000000000000000000000000000000000000000000000000000039d
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,27.5,ETH,2026-03-03T14:00:00Z,0x000000000000000000000000000000000000000000000000000000000000039e
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,28.5,USDT,2026-04-04T15:00:00Z,0x000000000000000000000000000000000000000000000000000000000000039f
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,29.5,ETH,2026-05-05T16:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003a0
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,30.5,ETH,2026-06-06T17:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003a1
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,31.5,USDT,2026-07-07T18:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003a2
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,32.5,ETH,2026-08-08T19:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003a3
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,33.5,ETH,2026-09-09T20:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003a4
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,34.5,USDT,2026-10-10T21:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003a5
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,35.5,ETH,2026-11-11T22:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003a6
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,36.5,ETH,2026-12-12T23:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003a7
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,37.5,USDT,2026-01-13T00:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003a8
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,38.5,ETH,2026-02-14T01:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003a9
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,39.5,ETH,2026-03-15T02:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003aa
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,40.5,USDT,2026-04-16T03:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003ab
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,41.5,ETH,2026-05-17T04:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003ac
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,42.5,ETH,2026-06-18T05:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003ad
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,43.5,USDT,2026-07-19T06:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003ae
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,44.5,ETH,2026-08-20T07:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003af
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,45.5,ETH,2026-09-21T08:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003b0
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,46.5,USDT,2026-10-22T09:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003b1
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,47.5,ETH,2026-11-23T10:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003b2
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,48.5,ETH,2026-12-24T11:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003b3
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,49.5,USDT,2026-01-25T12:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003b4
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,50.5,ETH,2026-02-26T13:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003b5
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,51.5,ETH,2026-03-27T14:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003b6
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,52.5,USDT,2026-04-28T15:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003b7
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,53.5,ETH,2026-05-01T16:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003b8
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,54.5,ETH,2026-06-02T17:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003b9
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,55.5,USDT,2026-07-03T18:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003ba
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,56.5,ETH,2026-08-04T19:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003bb
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,57.5,ETH,2026-09-05T20:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003bc
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,58.5,USDT,2026-10-06T21:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003bd
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,59.5,ETH,2026-11-07T22:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003be
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,60.5,ETH,2026-12-08T23:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003bf
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,61.5,USDT,2026-01-09T00:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003c0
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,62.5,ETH,2026-02-10T01:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003c1
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,63.5,ETH,2026-03-11T02:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003c2
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,64.5,USDT,2026-04-12T03:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003c3
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,65.5,ETH,2026-05-13T04:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003c4
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,66.5,ETH,2026-06-14T05:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003c5
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,67.5,USDT,2026-07-15T06:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003c6
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,68.5,ETH,2026-08-16T07:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003c7
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,69.5,ETH,2026-09-17T08:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003c8
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,70.5,USDT,2026-10-18T09:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003c9
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,71.5,ETH,2026-11-19T10:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003ca
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,72.5,ETH,2026-12-20T11:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003cb
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,73.5,USDT,2026-01-21T12:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003cc
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,74.5,ETH,2026-02-22T13:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003cd
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,75.5,ETH,2026-03-23T14:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003ce
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,76.5,USDT,2026-04-24T15:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003cf
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,77.5,ETH,2026-05-25T16:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003d0
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,78.5,ETH,2026-06-26T17:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003d1
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,79.5,USDT,2026-07-27T18:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003d2
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,80.5,ETH,2026-08-28T19:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003d3
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,81.5,ETH,2026-09-01T20:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003d4
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,82.5,USDT,2026-10-02T21:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003d5
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,83.5,ETH,2026-11-03T22:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003d6
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,84.5,ETH,2026-12-04T23:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003d7
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,85.5,USDT,2026-01-05T00:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003d8
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,86.5,ETH,2026-02-06T01:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003d9
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,87.5,ETH,2026-03-07T02:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003da
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,88.5,USDT,2026-04-08T03:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003db
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,89.5,ETH,2026-05-09T04:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003dc
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,90.5,ETH,2026-06-10T05:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003dd
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,91.5,USDT,2026-07-11T06:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003de
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,92.5,ETH,2026-08-12T07:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003df
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,93.5,ETH,2026-09-13T08:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003e0
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,94.5,USDT,2026-10-14T09:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003e1
0x2222222222222222222222222222222222222222,0x1111111111111111111111111111111111111111,95.5,ETH,2026-11-15T10:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003e2
0x1111111111111111111111111111111111111111,0x2222222222222222222222222222222222222222,96.5,ETH,2026-12-16T11:00:00Z,0x00000000000000000000000000000000000000000000000000000000000003e3
